Product ID,Category,Brand,Current Stock,60-Day Sales,30-Day Sales,Stock Progress (%),Hotspot Stock,Stagnant Stock,Purchase Price
488237392879,Cata 1,Brand 5,218,299499,199310,0.5668820397908944,False,False,7107.060800409061
672058517937,Cata 1,Brand 8,160,298610,199737,0.2003948647677548,False,False,7215.7007510554195
565054381573,Cata 1,Brand 14,289,300673,199872,0.4812506053279784,False,False,7962.403459513814
400173110490,Cata 5,Brand 15,276,299360,199896,0.5507166302177258,False,False,8120.592463036387
781641044863,Cata 8,Brand 13,99,300804,200087,0.44043832034952723,False,False,7320.331472690425
983055642676,Cata 1,Brand 10,196,299700,199639,0.6100414368793987,False,False,5860.821272733457
261056839424,Cata 2,Brand 15,192,300817,200323,0.8741473644473912,False,False,7719.489410460351
801331445874,Cata 2,Brand 15,124,299710,200454,0.6688443988068027,False,False,7055.538526134628
730475259986,Cata 5,Brand 11,62,299114,200218,0.6923095750764561,False,False,6614.576207978115
951157771101,Cata 5,Brand 11,275,300126,199808,0.6413900204216894,True,False,5645.405743362673
699353024422,Cata 3,Brand 10,273,300785,200401,0.804839373365799,False,False,7848.058634091423
311852127073,Cata 2,Brand 6,268,299604,199652,0.14665090876588532,False,False,7553.3334654775645
458459517603,Cata 2,Brand 14,73,299510,199644,0.29527296718478857,False,False,5531.616566681359
904719163858,Cata 1,Brand 3,297,299657,199811,0.458241505226065,True,False,6136.068428153108
921107429757,Cata 6,Brand 5,187,299099,199859,0.34705269810006745,False,False,7481.692095328343
691330608022,Cata 8,Brand 8,195,300452,199978,0.7858399222301524,False,False,6895.6832895929165
936807977968,Cata 3,Brand 8,218,300256,199274,0.8033280409155913,False,False,6838.544048004837
966199454266,Cata 8,Brand 12,235,300957,200495,0.4140780544417001,False,False,7269.0722872844
281865633999,Cata 2,Brand 5,5,300532,200523,0.32604802914942665,False,False,7165.640788372629
549536226573,Cata 1,Brand 10,259,300276,200936,0.6259118027954654,False,False,5831.463361279857
923208234856,Cata 6,Brand 8,143,300520,199872,0.6965747464333915,False,True,7756.181605862828
414785445039,Cata 6,Brand 11,235,299936,200518,0.5656595515609649,False,False,7607.962519467499
449597965402,Cata 4,Brand 1,134,300215,200605,0.6881614994505167,False,False,7091.516614236623
692413082080,Cata 4,Brand 15,109,299543,200236,0.6222566158744188,False,False,6668.8902002921905
211790561130,Cata 6,Brand 14,7,300007,200431,0.9666359465452328,False,False,7823.794392319975
666791372798,Cata 4,Brand 11,53,299935,200576,0.6065626528747574,False,False,8106.0072290881635
202891757220,Cata 8,Brand 15,127,300408,199541,0.600849549428446,False,False,5408.214524982386
461733207891,Cata 2,Brand 8,182,299904,199681,0.760083245794755,False,False,7434.698629339267
902602469863,Cata 1,Brand 3,80,300260,200303,0.6860592263779368,False,False,6866.834880786442
820880667994,Cata 4,Brand 3,274,300793,199973,0.8238058751271644,False,False,4820.078614596328
845016349667,Cata 2,Brand 5,266,300501,199926,1.0,False,False,6843.011690811198
497467547816,Cata 8,Brand 14,78,299378,199491,0.5052906699932616,False,False,5487.360484806952
929303806968,Cata 1,Brand 4,183,299592,200041,0.810111656819817,False,False,8333.90516714799
221516874753,Cata 6,Brand 6,211,300164,200400,0.824666314917797,False,False,5865.382868352707
414070588921,Cata 4,Brand 3,168,299804,199771,0.5379044797897166,False,True,5120.240471642468
164984560623,Cata 6,Brand 9,29,300075,199288,0.6839666267218742,False,False,10000.0
820316633493,Cata 3,Brand 8,133,300544,200601,0.9939546277397012,False,False,8889.76087055889
924080541930,Cata 6,Brand 8,9,299010,200200,0.7456273556498291,False,False,7255.18971511977
940798690984,Cata 3,Brand 13,185,300193,200577,0.9449536010672467,False,False,7143.065526161196
603240901480,Cata 5,Brand 14,139,300190,199848,0.794043388563181,False,True,6554.764398924763
594988017045,Cata 4,Brand 12,300,299448,200808,0.52823810901481,False,False,6358.408126884553
529785154321,Cata 5,Brand 11,265,298097,200702,0.7031427124382597,False,False,6590.053173600071
906410712611,Cata 6,Brand 6,45,300139,200342,0.6717607820354584,False,False,6898.765662929918
961998431269,Cata 7,Brand 3,246,300497,199982,0.907260387804195,True,False,7464.766924443211
530442430733,Cata 6,Brand 10,175,299638,199917,0.7409856980084528,False,False,8320.198831473248
903877860327,Cata 6,Brand 13,5,300628,200005,0.7237775544343645,False,False,8094.589545629351
672245197965,Cata 2,Brand 8,157,300402,200219,0.4259295990397194,False,True,8339.699220863038
321051280426,Cata 7,Brand 10,2,299450,199982,0.40558885931806843,False,False,7161.665399403166
479332294183,Cata 2,Brand 8,41,299917,200090,0.9475286856671039,False,False,6821.921340122871
371293942301,Cata 2,Brand 2,117,299964,200340,0.7018977061151584,False,False,5703.791598661127
365597396005,Cata 7,Brand 12,137,299257,200482,0.429628818691593,False,False,5271.71611115429
486350998247,Cata 2,Brand 15,300,299855,200139,0.9568064596122413,False,False,8931.516741688567
949574581367,Cata 8,Brand 2,147,299977,199936,0.7122022209824717,False,False,6669.1583457971865
528916922475,Cata 6,Brand 3,121,300345,200879,0.7893636147688651,False,False,6740.483544498993
143941572241,Cata 5,Brand 11,290,300195,199449,0.5789690217706486,False,False,5759.9762637455415
833553519007,Cata 8,Brand 12,212,300042,199775,0.5786392135095226,False,False,7318.495530764132
585332197905,Cata 7,Brand 9,59,299974,199785,0.4622251051737535,False,False,6505.850445108089
141449125351,Cata 7,Brand 7,210,300924,199538,0.7970871827174391,False,False,7063.015478184605
396526959942,Cata 3,Brand 14,31,300485,200525,0.7862725080574706,False,False,7253.181057977571
348579727889,Cata 1,Brand 11,71,299085,200016,0.523116764652146,False,False,4514.997950839643
219646053097,Cata 1,Brand 3,248,299040,200299,0.7336871506706462,False,False,6667.953427000606
436628439863,Cata 5,Brand 11,300,300297,200208,0.6595155767626435,False,False,6837.126926434297
692577385291,Cata 1,Brand 10,219,300165,200143,0.48591495913696287,False,True,8387.329918722106
260510848551,Cata 4,Brand 5,83,300000,199880,0.8219749731427932,False,True,8152.479120797839
566739401201,Cata 2,Brand 2,9,300123,200419,0.6089440984348701,False,False,6960.238168458548
535474450065,Cata 4,Brand 14,260,301025,199508,0.050128108169554264,False,False,7473.313272390532
241433654481,Cata 5,Brand 10,37,300093,200197,0.7112051199430425,False,False,6844.250859986766
519713203533,Cata 5,Brand 14,235,300419,200262,0.7975541447158406,False,False,6885.479407911276
812384359595,Cata 1,Brand 14,20,299616,199503,0.7474889376166047,True,False,6307.39091500735
630977541154,Cata 7,Brand 4,17,300514,199814,0.5865126404049577,False,False,7072.951393670494
859119425234,Cata 4,Brand 8,274,300252,200791,0.5301955182946001,False,False,7028.466236803183
442329166716,Cata 4,Brand 10,276,299474,199351,0.3840195993945315,False,False,6102.432567584863
964302783964,Cata 8,Brand 1,94,300239,199784,0.8325389660935362,False,False,4846.141026561551
371318211759,Cata 2,Brand 15,132,299745,200355,0.6869992490107826,False,False,6247.102596679811
451782025355,Cata 2,Brand 13,156,299960,199441,0.6609741061509117,False,False,7201.155009018212
153572946470,Cata 6,Brand 11,155,299787,200883,0.42014955019146394,False,False,7156.2338664828785
536921329936,Cata 5,Brand 6,116,300861,199647,0.8415190296385203,False,False,7226.413406541651
206974856194,Cata 3,Brand 5,140,300039,200336,0.49535360134829665,False,False,7037.957794624771
603600648647,Cata 1,Brand 2,272,300823,199864,0.780386959377735,False,False,6839.492157908765
932236602550,Cata 8,Brand 15,235,300467,199970,0.6223933287947948,False,False,9305.23145642615
987222067429,Cata 5,Brand 11,202,300044,200052,0.44364369887463995,False,False,6438.727115974728
238778312892,Cata 8,Brand 13,49,299670,200205,0.7293669148862751,False,False,8178.709835879798
943748127478,Cata 8,Brand 12,86,299150,200167,0.6240705511339693,False,True,7546.740986539751
592373332560,Cata 5,Brand 12,118,299143,199928,0.6214102295352871,False,True,4125.662235352931
198783706680,Cata 1,Brand 14,23,299756,199806,0.6927967234221782,False,False,7696.604045352399
465228543687,Cata 2,Brand 6,34,299823,199969,0.9537577595670489,False,False,6518.649987904492
871495338763,Cata 3,Brand 10,193,300549,199994,0.5340816809265574,True,False,7411.412411622324
463250656437,Cata 1,Brand 4,135,299599,200604,0.4023627962665785,True,False,7699.5121728075355
725770928105,Cata 5,Brand 13,150,299788,200382,0.6658934445937617,False,True,5331.824150696473
465984058577,Cata 7,Brand 6,120,300171,200169,0.7013547572593031,False,False,6773.975645501961
579488369967,Cata 8,Brand 9,59,300495,199749,0.856629505879174,False,False,6364.098827091779
575010966803,Cata 6,Brand 11,248,300056,199775,0.4191205048764476,False,False,5565.66593927093
668979343718,Cata 8,Brand 15,249,299636,200804,0.5588815930476071,False,True,5884.506169136736
300049429063,Cata 3,Brand 13,14,299499,199888,0.4362801584397545,False,True,7104.4997590516805
639505466101,Cata 5,Brand 7,244,299405,199634,0.2449762783213384,False,True,7167.362894341881
649353272952,Cata 5,Brand 5,38,299805,200089,0.6540937943199069,False,False,6392.07829158788
475845464457,Cata 2,Brand 3,289,300475,200249,0.7598947802108582,False,False,7096.371964996437
458918204092,Cata 5,Brand 10,101,300181,199453,0.9565423773569064,False,False,7766.23526308461
449799681411,Cata 8,Brand 4,104,299630,200409,0.5131856908341508,False,False,7723.793489122859
221805009253,Cata 2,Brand 13,219,299585,199161,0.8519164443385128,False,False,6826.0305917318965
997880388487,Cata 6,Brand 7,65,299962,200539,1.0,False,False,7362.351490677542
341673860802,Cata 5,Brand 8,148,298847,199590,0.397020512008788,False,False,6617.754657737891
311855974414,Cata 2,Brand 5,29,300962,200684,0.39760442723843253,False,False,8429.245953282236
930383315145,Cata 5,Brand 12,63,300089,199472,0.6746268278591323,False,False,8076.84774502043
268481828709,Cata 4,Brand 1,176,300579,200425,1.0,False,False,7296.592871025158
824081085189,Cata 3,Brand 14,281,300136,200219,0.3786441304413475,False,False,7273.030073780983
112790864816,Cata 6,Brand 6,108,300450,200723,0.6270277539989662,False,False,5405.689907915223
703936006118,Cata 6,Brand 7,262,299999,199558,1.0,False,False,7049.297340447616
308530750713,Cata 7,Brand 13,99,298951,200516,0.32728668232998587,False,False,6669.128493183139
101410250725,Cata 5,Brand 2,150,301213,199833,0.5789798423884014,False,False,6230.254144056276
454260124275,Cata 6,Brand 1,233,300199,200434,0.6392960547808668,False,False,5979.199236550716
679881904846,Cata 8,Brand 15,215,299841,200567,0.483076730655373,False,False,5243.2963765256545
804759514874,Cata 6,Brand 8,280,299733,199829,0.4628635094843787,True,False,7278.394130458615
575976936435,Cata 7,Brand 15,82,299384,200036,0.8128331555854231,False,True,6740.267105271981
369896737495,Cata 6,Brand 5,168,300411,200142,0.15853095732447237,False,False,6703.9144441224735
617210001774,Cata 6,Brand 8,22,299645,199836,0.3721078888148904,True,False,7096.855362285169
776772381988,Cata 5,Brand 13,255,299472,199427,0.1936344507991189,False,False,6410.166730358616
977824554467,Cata 6,Brand 12,237,300468,200446,0.686760649375976,False,False,6535.280997059474
644105096840,Cata 6,Brand 10,268,299999,200087,0.2825315320623993,False,False,7368.4989372022355
151811173855,Cata 4,Brand 7,251,300325,200050,0.5836409058685247,False,False,6655.194941924045
255316677000,Cata 6,Brand 10,126,300449,199363,0.6117536048516494,False,False,8401.700916912592
172322696224,Cata 6,Brand 2,260,300325,200302,0.43086070458964176,False,False,6346.834820715465
920061666392,Cata 5,Brand 15,77,299361,199224,0.35158114752356406,False,False,6167.2580535848165
889209621711,Cata 7,Brand 12,127,301490,199578,0.6239671830185572,False,False,6815.120672506416
468985375939,Cata 1,Brand 1,113,300312,199555,0.45914759614590905,False,False,8514.989232724065
532430156924,Cata 5,Brand 15,33,300080,200174,0.6223759259308833,False,False,9001.905891409455
602857518211,Cata 1,Brand 3,194,300362,199848,0.7656675264720586,False,False,6948.889360615653
402186535831,Cata 2,Brand 12,1,299703,199830,0.8023844549660384,False,False,8143.664350242257
711803984150,Cata 4,Brand 7,249,300716,199036,0.6751296444781365,True,False,6731.126295151812
924625060450,Cata 2,Brand 14,294,300498,199879,0.4813980643964679,False,False,5935.645931855504
384128324301,Cata 3,Brand 10,132,300211,199607,0.5806428200159222,False,False,5282.574261079128
926055174116,Cata 3,Brand 12,229,300234,200205,0.9441870079015853,False,False,7044.181466550627
493304500748,Cata 3,Brand 14,40,299431,199778,0.5613704605447684,False,False,7208.327963133312
915429616692,Cata 8,Brand 5,14,300020,200573,0.49772093414312946,False,False,5940.264025007715
700180078494,Cata 2,Brand 5,130,299175,199768,0.5071421135190928,False,True,7395.245421763317
735840608216,Cata 2,Brand 6,127,300467,199922,0.6102066303668576,False,False,5884.135727716241
582022907148,Cata 2,Brand 2,29,300333,199886,0.5579096751373483,False,False,5803.868341935677
720197391342,Cata 5,Brand 6,204,300055,200434,0.6666507561821631,False,False,7809.466198481328
313237359228,Cata 1,Brand 11,257,299303,199406,0.5290065296345193,False,False,7879.540717557854
908567949150,Cata 7,Brand 12,35,299911,200171,0.6725677161608294,False,False,7080.159749465154
756848335263,Cata 4,Brand 3,246,299620,199951,0.5849996206370656,False,False,6882.328271886233
591948993206,Cata 7,Brand 3,251,299928,199655,0.6383946052339082,False,False,7080.423342965794
861086650561,Cata 7,Brand 10,297,300733,199998,0.415562155432335,False,False,7077.538005860432
993398149214,Cata 5,Brand 1,31,300548,200053,0.7494090401813843,False,False,6007.973418444231
294082941377,Cata 8,Brand 11,189,300477,200551,0.8490190422804328,False,False,5450.937797639908
400679629745,Cata 2,Brand 14,218,300226,199990,0.7505257994877463,False,False,6835.583291991185
347436151675,Cata 2,Brand 11,169,300542,198940,0.6160573153968713,False,False,7841.003314935684
877178759206,Cata 8,Brand 1,6,299355,199949,0.4696853501113297,False,False,7723.277085445294
670869880046,Cata 6,Brand 8,88,300044,199678,0.6970799239288689,False,False,7446.106796543488
369759084496,Cata 5,Brand 7,233,299105,199677,0.4128471388356203,False,False,5711.936258637886
765336493575,Cata 8,Brand 14,75,300062,200206,0.6389793383447634,False,False,6811.557261757242
177326254237,Cata 5,Brand 12,17,300128,199813,0.9439295368520482,False,False,6609.974992382401
922033695219,Cata 4,Brand 1,145,300313,200565,0.4074972266568089,False,False,7551.669541294699
402810801871,Cata 2,Brand 7,61,300672,200531,0.30434945961319093,False,True,7480.469256696185
538842979416,Cata 2,Brand 7,133,299792,200905,0.6324747568145639,False,False,6063.177082361434
226867089382,Cata 6,Brand 10,153,299640,199315,0.6820202483622948,False,False,6777.67696011307
740291581114,Cata 1,Brand 6,34,300169,200539,0.17127285025594136,False,False,6629.611547762917
575981808663,Cata 5,Brand 15,70,299902,199714,0.3663874808724837,False,False,7262.591317738615
492033359938,Cata 6,Brand 3,223,299777,199302,0.49412981140073253,False,False,7705.887894331172
969425056007,Cata 6,Brand 4,48,300576,199670,0.684346103601307,False,False,8399.158830755427
867898701196,Cata 5,Brand 12,228,299815,200163,0.4250891554380178,False,False,6866.124335680279
748732155035,Cata 8,Brand 15,80,299293,199823,0.7943934508223562,False,True,8873.24813487817
245868903434,Cata 1,Brand 5,288,300215,200185,0.35935429985018863,False,False,9371.686912185854
442614961563,Cata 7,Brand 9,30,299989,199766,0.4013412589579595,False,False,5930.7405565149475
430497020501,Cata 7,Brand 5,152,298923,200279,0.3495502357047209,False,False,8440.401872522785
474604574743,Cata 3,Brand 10,105,300610,199572,0.5009168623971263,False,False,7412.47075376788
951950984008,Cata 6,Brand 10,258,299785,200221,0.8103363717358605,False,False,8511.282741164929
369008317705,Cata 8,Brand 5,73,299734,199872,0.3074535631482464,False,False,6919.4255543217505
358774260292,Cata 6,Brand 4,34,298298,199547,0.49775411473192255,False,False,5087.177545037092
331861645194,Cata 4,Brand 7,81,300820,199685,0.7231366364213343,False,False,7585.243766108921
702525341942,Cata 5,Brand 6,238,300451,200020,0.5245539985134513,False,False,5553.89204387731
500007416308,Cata 2,Brand 4,271,299925,200135,0.6167503214285881,False,False,8844.688935563643
905373483247,Cata 1,Brand 8,78,299856,199448,0.7318342558110561,False,False,7861.680045475504
484537344316,Cata 3,Brand 9,12,299217,199922,0.4905312139491421,False,False,8006.740602066821
225592856887,Cata 7,Brand 6,281,299289,200485,0.7298020153252593,False,False,7493.512136810605
550643294569,Cata 6,Brand 4,249,299960,199245,0.8344080742226271,True,False,6119.939189865121
787772982776,Cata 3,Brand 6,104,299430,200719,0.8906523026739601,False,False,8679.035225970254
845334356188,Cata 4,Brand 7,190,299883,200162,0.4040936396815149,False,False,6810.566898664379
151351599351,Cata 6,Brand 10,171,300782,199904,0.12988097927175823,False,False,7767.306715508493
913239637739,Cata 2,Brand 8,53,300261,200503,0.5298730011409838,False,False,7068.336634838296
781959824004,Cata 2,Brand 9,187,299494,199830,0.7357766500784312,False,False,7021.615966605803
322263918620,Cata 4,Brand 15,21,299672,199682,0.33718976051858723,False,False,5812.023420295029
829041953894,Cata 2,Brand 15,210,300359,199829,0.7702637375392558,False,False,6952.174894431826
938581071797,Cata 5,Brand 14,295,299977,199442,0.25870400365318363,False,False,6958.908922980267
466614526719,Cata 8,Brand 4,186,301162,200210,0.6996741394173558,False,False,7172.633895327467
987820027840,Cata 3,Brand 14,128,300127,199726,0.5068168916898692,False,True,8481.144083916659
434421706116,Cata 7,Brand 5,36,299530,200697,0.5945567148844586,False,False,6703.35010368201
757666714753,Cata 7,Brand 12,239,300419,200178,0.6371798479508143,False,False,7506.4725530129035
780557397819,Cata 6,Brand 13,285,300539,200351,0.572840326629998,False,False,8686.822058578364
460924972752,Cata 2,Brand 10,211,299253,199866,0.31286482258851905,False,False,6145.176825665648
648592233097,Cata 5,Brand 1,91,299755,199656,0.697611224559184,True,False,7267.714086410592
937024489326,Cata 8,Brand 7,91,299593,199742,0.8669956515677619,False,False,9544.217710423032
615691546190,Cata 5,Brand 10,249,299741,200416,0.2989095228165797,False,False,5920.094575640891
393873827086,Cata 6,Brand 7,67,299746,199900,0.523660107458519,False,False,7072.357924343133
718955822137,Cata 6,Brand 6,23,300814,199604,0.41202681561497034,False,False,9487.895236266226
649282990117,Cata 6,Brand 14,272,300604,200333,0.5671239434811566,False,False,9128.737431695037
543722353753,Cata 3,Brand 1,216,299222,200102,0.5299106501896301,False,False,7068.408908746214
933211345839,Cata 2,Brand 5,30,300267,200346,0.8108848912524383,False,False,6505.945545571103
657813994608,Cata 6,Brand 4,216,299113,200124,0.8367208686225037,False,False,8814.909036090534
740586468832,Cata 3,Brand 4,222,300929,200431,0.6626238873213522,False,False,6283.52773812723
197055906667,Cata 3,Brand 6,122,299801,200261,0.6534672718457148,False,False,7415.447975223288
114902362135,Cata 4,Brand 9,19,299432,200252,0.3553445181026402,False,False,8016.179750925706
881707792418,Cata 4,Brand 7,17,300221,200418,0.8380880498323,False,False,7072.872160227579
907102604124,Cata 2,Brand 3,148,299207,200028,0.7235512893593494,False,True,8936.134914877784
414411051583,Cata 7,Brand 12,45,299286,200283,0.43282826579955475,False,True,8890.664336355734
398017513299,Cata 8,Brand 4,279,300477,199565,0.717160503210093,False,False,7224.953193767462
150286362486,Cata 7,Brand 7,35,300545,200593,0.5433021272677581,False,False,5722.34833256421
594081886050,Cata 4,Brand 15,167,300142,199489,0.5956357400141089,True,False,5365.990908729684
860097104062,Cata 4,Brand 11,233,300697,199253,0.7182402148227817,False,False,5404.504332020973
781789059242,Cata 1,Brand 4,273,300150,201028,0.2582325537862838,False,False,8440.808491285807
765715344742,Cata 4,Brand 14,102,300619,200140,0.7239538233631327,False,True,6308.4384125334245
919333696377,Cata 8,Brand 3,4,300169,200048,0.6385396480970753,False,False,5598.71508315706
616398268261,Cata 3,Brand 12,255,299597,200363,0.8711912050642812,False,False,7845.266823164472
882771605274,Cata 2,Brand 1,188,300590,200699,0.9036427885487622,False,False,6830.071485980124
366642177903,Cata 7,Brand 12,259,300280,199478,0.4439506375683081,False,False,8344.964541152884
655065893143,Cata 7,Brand 3,229,300141,200279,0.5243686826525518,False,False,6907.214579299345
437282338893,Cata 6,Brand 9,47,300171,200201,0.18054867578043365,False,False,7186.402075170933
505212978713,Cata 8,Brand 13,33,299875,200143,0.6650107494161748,False,False,6624.116561155342
586986394956,Cata 7,Brand 10,144,299310,199605,0.421650460445105,False,False,7441.959662283863
631636456781,Cata 3,Brand 14,153,299546,199486,0.6431383151239248,False,False,7392.825682773872
231206136804,Cata 7,Brand 14,66,298884,199401,0.6636480260947687,False,False,7191.929418248632
102023868432,Cata 3,Brand 9,43,299997,200412,0.9925791768515628,False,False,6704.604719667639
985093904322,Cata 8,Brand 3,134,299612,200503,0.19115077026023974,False,False,6882.678642899771
332429531206,Cata 4,Brand 5,124,299952,200113,0.5994184693452765,False,False,6127.650018793963
928932523754,Cata 8,Brand 14,276,299870,199719,0.2002813970127898,False,True,7254.03913876358
266521792147,Cata 4,Brand 15,151,300666,201113,0.5251574224042868,False,False,7080.2232035525685
443745807292,Cata 2,Brand 15,44,299474,198980,0.22639972386140195,False,False,7674.722473064548
371739755755,Cata 4,Brand 3,198,300354,199588,0.8460323165665853,False,False,7006.627996735381
710568727512,Cata 7,Brand 10,220,300111,199489,0.3993725300092561,True,False,7193.667479043139
742161461637,Cata 1,Brand 7,131,300594,200555,0.4001880870282647,False,False,7335.478404121376
158391867260,Cata 8,Brand 8,159,299894,199329,0.937413106087892,False,False,6680.029997704699
633681176102,Cata 4,Brand 5,277,300239,199707,0.6149629998244719,False,False,5036.691828919894
508776007273,Cata 8,Brand 13,20,300520,200090,0.590014493658402,False,False,7773.606523760434
910748073633,Cata 5,Brand 12,95,301162,200454,0.8271561260824025,False,False,6369.885769443576
183987035295,Cata 3,Brand 14,260,299951,200009,0.5563152277518939,False,True,6309.40707035372
985900958975,Cata 8,Brand 6,206,299802,200433,0.5926797104958816,False,False,5877.166878508905
547630443008,Cata 4,Brand 12,51,299849,200187,0.26883758317062084,False,False,7146.05248504304
447078143982,Cata 1,Brand 14,30,299572,200254,0.8337625364446488,False,False,7861.06831351544
768713233880,Cata 4,Brand 1,129,299945,199845,0.597957346866196,False,False,6475.461410853794
806827323191,Cata 1,Brand 10,40,300168,199809,0.7278514920466778,False,False,6851.953397995345
758812763763,Cata 6,Brand 11,81,299726,200595,0.5359892513980634,False,False,7248.421942812337
571033875952,Cata 4,Brand 4,101,298794,200685,0.5233177187016346,False,False,7589.086091363766
807283569934,Cata 3,Brand 6,10,299783,200265,0.6894355973417874,False,False,5632.7612843709685
513777612933,Cata 7,Brand 7,132,299687,200040,0.4822321455849856,False,False,7316.260748660849
912375212807,Cata 7,Brand 12,295,299704,199830,0.7969189904136145,False,False,8398.819320035509
763909269981,Cata 3,Brand 2,250,299483,200434,0.6507619576951976,False,False,9420.626523221561
984630817374,Cata 3,Brand 14,246,300757,200543,0.7414751451674592,False,False,6023.131796382986
399146270799,Cata 8,Brand 13,155,300669,199960,0.8695118267308002,False,False,7397.539677765339
182011113539,Cata 2,Brand 4,150,298885,199757,0.5413636105558508,False,False,9220.015810196648
135392714411,Cata 2,Brand 3,74,300408,200127,0.813018857939884,False,False,4940.566203932223
